Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Concrete Pots (product.metafields.custom.concrete_pots),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Plant support material (product.metafields.shopify.plant-support-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
italia-concrete-pot,,,,,,,,,Large | 500mm x 565mm,,,Granite Sealed,,,,,'14,0.0,shopify,continue,manual,1203.11,1203.11,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,357.39,
italia-concrete-pot,,,,,,,,,Large | 500mm x 565mm,,,Rock,,,,,'14,0.0,shopify,continue,manual,1203.11,1203.11,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,357.39,
italia-concrete-pot,,,,,,,,,Large | 500mm x 565mm,,,Velvet,,,,,'14,0.0,shopify,continue,manual,1203.11,1203.11,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,357.39,
italia-concrete-pot,,,,,,,,,Large | 500mm x 565mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,1203.11,1203.11,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,357.39,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Amper,,,,,'13,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,224.14,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Flinted White,,,,,'13,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,224.14,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Granite,,,,,'13,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,224.14,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Granite Sealed,,,,,'13,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,224.14,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Rock,,,,,'13,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,224.14,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Velvet,,,,,'13,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,224.14,
italia-concrete-pot,,,,,,,,,Medium | 410mm x 500mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,760.62,760.62,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,357.39,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Amper,,,,,'12,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,169.32,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Flinted White,,,,,'12,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,169.32,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Granite,,,,,'12,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,169.32,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Granite Sealed,,,,,'12,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,169.32,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Rock,,,,,'12,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,169.32,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Velvet,,,,,'12,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,169.32,
italia-concrete-pot,,,,,,,,,Small | 340mm x 420mm,,,Chryso Black,,,,,,0.0,shopify,continue,manual,569.90,569.90,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,357.39,
hyena-concrete-pot,Hyena Plant Pot,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Our </span><strong data-mce-fragment=""1"">concrete pots</strong><span data-mce-fragment=""1""> have a </span><strong data-mce-fragment=""1"">beautiful</strong><span data-mce-fragment=""1""> natural look as all our pots are made by hand. This<strong> divine square </strong></span><span data-mce-fragment=""1""><strong>pot</strong> is made from specially formulated concrete for extra strength</span><strong data-mce-fragment=""1"">.</strong><span data-mce-fragment=""1""> These pots are perfect to be used as </span><strong data-mce-fragment=""1"">garden pots, plant pots, decorative pots</strong><span data-mce-fragment=""1""> or as </span><strong data-mce-fragment=""1"">feature pots</strong><span data-mce-fragment=""1"">.</span></p>
<p><meta charset=""utf-8""><span data-mce-fragment=""1"">To order the relevant tray, click here: </span><a href=""https://potshack.net/products/square-tray?_pos=1&amp;_sid=c80adc81f&amp;_ss=r"" target=""_blank""><span face=""-apple-system, BlinkMacSystemFont, San Francisco, Segoe UI, Roboto, Helvetica Neue, sans-serif"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" mce-data-marked=""1"" data-mce-fragment=""1"" data-mce-style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;""><span mce-data-marked=""1"" data-mce-fragment=""1"">Square. </span></span></a><span data-mce-fragment=""1"">Each pot size has its own tray size</span></p>
<ul>
<li><span style=""font-size: 1.4em;"">Indoor and Outdoor use</span></li>
<li><span style=""font-size: 1.4em;"">Specialized Concrete</span></li>
<li><span style=""font-size: 1.4em;"">Extra Strength</span></li>
<li><span style=""font-size: 19.600000381469727px;"">Durable </span></li>
<li><span style=""font-size: 19.600000381469727px;"">Perfect For Plants</span></li>
</ul>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Pot,"Concrete, Concrete Pot, Garden Pot, Plant Pot",true,Size,Large | 670mm x 420mm,,Color,Amper,,,,,B615934V,0.0,shopify,continue,manual,1118.25,1118.25,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/hyena-pot-concrete-the-pot-shack-garden-concrete-pot-gauteng-29935975530646.jpg?v=1628132087,1,Hyena Pot Concrete The Pot Shack Gauteng Concrete Pot,false,Hyena Pot Concrete - The Potshack,,,,,GS01914,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,430.00,active
hyena-concrete-pot,,,,,,,,,Large | 670mm x 420mm,,,Flinted White,,,,,B615934V,0.0,shopify,continue,manual,1118.25,1118.25,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/premium-estantia-plant-pot-the-pot-shack-concrete-pot-south-africa-40070056542437_eb1247c0-88a1-4d4c-891a-5375589d0db7.png?v=1696496525,2,Hyena Pot Concrete The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,430.00,
hyena-concrete-pot,,,,,,,,,Large | 670mm x 420mm,,,Granite,,,,,B615934V,0.0,shopify,continue,manual,1118.25,1118.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,430.00,
hyena-concrete-pot,,,,,,,,,Large | 670mm x 420mm,,,Granite Sealed,,,,,B615934V,0.0,shopify,continue,manual,1118.25,1118.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,430.00,
hyena-concrete-pot,,,,,,,,,Large | 670mm x 420mm,,,Rock,,,,,B615934V,0.0,shopify,continue,manual,1118.25,1118.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,430.00,
hyena-concrete-pot,,,,,,,,,Large | 670mm x 420mm,,,Velvet,,,,,B615934V,0.0,shopify,continue,manual,1118.25,1118.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,430.00,
hyena-concrete-pot,,,,,,,,,Medium | 570mm X 420mm,,,Amper,,,,,B615936,0.0,shopify,continue,manual,952.58,952.58,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,365.00,
hyena-concrete-pot,,,,,,,,,Medium | 570mm X 420mm,,,Flinted White,,,,,B615936,0.0,shopify,continue,manual,952.58,952.58,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,365.00,
hyena-concrete-pot,,,,,,,,,Medium | 570mm X 420mm,,,Granite,,,,,B615936,0.0,shopify,continue,manual,952.58,952.58,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,365.00,
hyena-concrete-pot,,,,,,,,,Medium | 570mm X 420mm,,,Granite Sealed,,,,,B615936,0.0,shopify,continue,manual,952.58,952.58,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,365.00,
hyena-concrete-pot,,,,,,,,,Medium | 570mm X 420mm,,,Rock,,,,,B615936,0.0,shopify,continue,manual,952.58,952.58,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,365.00,
hyena-concrete-pot,,,,,,,,,Medium | 570mm X 420mm,,,Velvet,,,,,B615936,0.0,shopify,continue,manual,952.58,952.58,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,365.00,
hyena-concrete-pot,,,,,,,,,Small | 460mm X 320mm,,,Amper,,,,,B615938,0.0,shopify,continue,manual,621.25,621.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,215.00,
hyena-concrete-pot,,,,,,,,,Small | 460mm X 320mm,,,Flinted White,,,,,B615938,0.0,shopify,continue,manual,621.25,621.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,215.00,
hyena-concrete-pot,,,,,,,,,Small | 460mm X 320mm,,,Granite,,,,,B615938,0.0,shopify,continue,manual,621.25,621.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,215.00,
hyena-concrete-pot,,,,,,,,,Small | 460mm X 320mm,,,Granite Sealed,,,,,B615938,0.0,shopify,continue,manual,621.25,621.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,215.00,
hyena-concrete-pot,,,,,,,,,Small | 460mm X 320mm,,,Rock,,,,,B615938,0.0,shopify,continue,manual,621.25,621.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,215.00,
hyena-concrete-pot,,,,,,,,,Small | 460mm X 320mm,,,Velvet,,,,,B615938,0.0,shopify,continue,manual,621.25,621.25,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,215.00,
honey-concrete-pot,Honey Plant Pot,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Our </span><strong data-mce-fragment=""1"">concrete pots</strong><span data-mce-fragment=""1""> have a </span><strong data-mce-fragment=""1"">beautiful</strong><span data-mce-fragment=""1""> natural look as all our pots are made by hand. This<strong> pretty, glossed round</strong></span><strong data-mce-fragment=""1""> </strong><span data-mce-fragment=""1""><strong>pot</strong> is made from specially formulated concrete for extra strength</span><strong data-mce-fragment=""1"">.</strong><span data-mce-fragment=""1""> These pots are perfect to be used as </span><strong data-mce-fragment=""1"">garden pots, plant pots, decorative pots</strong><span data-mce-fragment=""1""> or as </span><strong data-mce-fragment=""1"">feature pots</strong><span data-mce-fragment=""1"">.</span></p>
<p><meta charset=""utf-8""><span data-mce-fragment=""1"">To order the relevant tray, click here:<a href=""https://potshack.net/products/round-tray?_pos=3&amp;_sid=c80adc81f&amp;_ss=r"" target=""_blank"" data-mce-href=""https://potshack.net/products/round-tray?_pos=3&amp;_sid=c80adc81f&amp;_ss=r""> </a></span><a href=""https://potshack.net/products/round-tray?_pos=3&amp;_sid=c80adc81f&amp;_ss=r"" target=""_blank""><span face=""-apple-system, BlinkMacSystemFont, San Francisco, Segoe UI, Roboto, Helvetica Neue, sans-serif"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1"" mce-data-marked=""1"" data-mce-style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;""><span data-mce-fragment=""1"" mce-data-marked=""1"">Round.</span></span><span face=""-apple-system, BlinkMacSystemFont, San Francisco, Segoe UI, Roboto, Helvetica Neue, sans-serif"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;""><span> </span></span></a><span data-mce-fragment=""1"">Each pot size has its own tray size</span><span style=""font-size: 1.4em;""></span></p>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Pot,"Concrete, Concrete Pot, Garden Pot, Plant Pot",true,Size,Large | 460mm X 430mm,,Color,amper,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/honey-pot-concrete-the-pot-shack-garden-concrete-pot-gauteng-29587323617430.jpg?v=1628099854,1,Honey Pot Concrete The Pot Shack Gauteng Concrete Pot,false,,,,,,GS01947,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,240.00,active
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,antique rust,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/honey-pot-concrete-the-pot-shack-garden-concrete-pot-gauteng-29939280150678.jpg?v=1628100038,2,Honey Pot Concrete The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,bronze,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,charcoal,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,chryso black,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,granite,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,rock,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,velvet,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Large | 460mm X 430mm,,,raw,,,,,B616019,0.0,shopify,continue,manual,645.00,645.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,240.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,amper,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,antique rust,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,bronze,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,charcoal,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,chryso black,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,granite,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,rock,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,velvet,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
honey-concrete-pot,,,,,,,,,Medium | 360mm X 330mm,,,raw,,,,,B616024,0.0,shopify,continue,manual,438.50,438.50,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,170.00,
geni-concrete-pot,Geni Concrete Pot,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Our </span><strong data-mce-fragment=""1"">concrete pots</strong><span data-mce-fragment=""1""> have a </span><strong data-mce-fragment=""1"">beautiful</strong><span data-mce-fragment=""1""> natural look as all our pots are made by hand. This<strong> classic and magical </strong></span><span data-mce-fragment=""1""><strong>pot</strong> is made from specially formulated concrete for extra strength</span><strong data-mce-fragment=""1"">.</strong><span data-mce-fragment=""1""> These pots are perfect to be used as </span><strong data-mce-fragment=""1"">garden pots, plant pots, decorative pots</strong><span data-mce-fragment=""1""> or as </span><strong data-mce-fragment=""1"">feature pots</strong><span data-mce-fragment=""1"">.</span></p>
<p><meta charset=""utf-8""><span data-mce-fragment=""1"">To order the relevant tray, click here:<a href=""https://potshack.net/products/round-tray?_pos=3&amp;_sid=c80adc81f&amp;_ss=r"" data-mce-fragment=""1"" data-mce-href=""https://potshack.net/products/round-tray?_pos=3&amp;_sid=c80adc81f&amp;_ss=r"" target=""_blank""> </a></span><a href=""https://potshack.net/products/round-tray?_pos=3&amp;_sid=c80adc81f&amp;_ss=r"" target=""_blank""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" face=""-apple-system, BlinkMacSystemFont, San Francisco, Segoe UI, Roboto, Helvetica Neue, sans-serif"" data-mce-style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1"" mce-data-marked=""1""><span data-mce-fragment=""1"" mce-data-marked=""1"">Round.</span></span><span face=""-apple-system, BlinkMacSystemFont, San Francisco, Segoe UI, Roboto, Helvetica Neue, sans-serif"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span></span></a><span data-mce-fragment=""1"">Each pot size has its own tray size</span></p>
<ul>
<li><span style=""font-size: 1.4em; font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"">Indoor and Outdoor use</span></li>
<li><span style=""font-size: 1.4em;"">Specialized Concrete</span></li>
<li><span style=""font-size: 1.4em;"">Extra Strength</span></li>
<li><span style=""font-size: 19.600000381469727px;"">Durable </span></li>
<li><span style=""font-size: 19.600000381469727px;"">Perfect For Plants</span></li>
</ul>",The Pot Shack,Home & Garden > Lawn & Garden > Gardening > Pots & Planters,Concrete Pot,"Concrete, Concrete Pot, Garden Pot, Plant Pot",true,Size,Extra Large | 1300mm x 840mm,,Color,amper,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/geni-concrete-pot-the-pot-shack-garden-concrete-pot-gauteng-29584683597974.jpg?v=1628100234,1,Geni Concrete Pot The Pot Shack Gauteng Concrete Pot,false,,,,,,GS02049,,Yes,Pots & Planters,,,,,,Yes,,,,,,,,kg,,1277.58,active
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,antique rust,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,https://cdn.shopify.com/s/files/1/1601/8853/products/geni-concrete-pot-the-pot-shack-garden-concrete-pot-gauteng-29978942046358.png?v=1628282334,2,Geni Concrete Pot The Pot Shack Gauteng Concrete Pot,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,bronze,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,charcoal,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,chryso black,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,granite,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,rock,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,velvet,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Extra Large | 1300mm x 840mm,,,raw,,,,,GENXL,0.0,shopify,continue,manual,4538.58,4322.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1277.58,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,amper,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,antique rust,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,bronze,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,charcoal,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,chryso black,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,granite,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,rock,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,velvet,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Large | 1100mm x 710mm,,,raw,,,,,GENL,0.0,shopify,continue,manual,3282.55,3126.24,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,923.52,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,amper,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,antique rust,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,bronze,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,charcoal,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,chryso black,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,granite,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,rock,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,velvet,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
geni-concrete-pot,,,,,,,,,Medium | 900mm x 580mm,,,raw,,,,,GENM,0.0,shopify,continue,manual,1600.82,1524.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,449.88,
